 Age,M_Mtot,R_cm,logP,logT,logRho,logL,Kappa,Sint,Gradrad,Gradad,Gradtot,Tau,Lconv
  8.000000000000D+03,  1.679341617836D-01,  2.754627033210D+09,  1.341272087938D+01,  4.504602293267D+00,  4.833941824097D-01,  2.399303610711D+01,  2.267803471608D+16,  6.131804702218D+08,  5.703347050771D+15,  3.407585589349D-01,  3.407585590619D-01,  2.004223106982D+25,1
  8.000000000000D+03,  1.615346908341D-01,  2.703721865127D+09,  1.342142122818D+01,  4.507568577981D+00,  4.877496502397D-01,  2.397279554493D+01,  2.645957300967D+16,  6.131804692284D+08,  6.555036419307D+15,  3.411206775606D-01,  3.411206776851D-01,  2.385675376510D+25,1
  8.000000000000D+03,  1.552580606880D-01,  2.652386537435D+09,  1.343009554352D+01,  4.510529159820D+00,  4.920960243096D-01,  2.395183680315D+01,  3.087213057100D+16,  6.131804681409D+08,  7.527378836804D+15,  3.414903400433D-01,  3.414903401654D-01,  2.839014327214D+25,1
  8.000000000000D+03,  1.491070175242D-01,  2.600604403523D+09,  1.343874877793D+01,  4.513485781712D+00,  4.964356609135D-01,  2.393011565547D+01,  3.602428787296D+16,  6.131804669578D+08,  8.636429827017D+15,  3.418686046374D-01,  3.418686047570D-01,  3.377944462916D+25,1
  8.000000000000D+03,  1.430843420281D-01,  2.548358072400D+09,  1.344738627633D+01,  4.516440335199D+00,  5.007711187101D-01,  2.390758353256D+01,  4.204473325132D+16,  6.131804656764D+08,  9.900191149437D+15,  3.422565802218D-01,  3.422565803390D-01,  4.018880272523D+25,1
  8.000000000000D+03,  1.371928523774D-01,  2.495629392473D+09,  1.345601383369D+01,  4.519394881486D+00,  5.051051879900D-01,  2.388418693461D+01,  4.908646496777D+16,  6.131804642935D+08,  1.133880103524D+16,  3.426554384148D-01,  3.426554385296D-01,  4.781519793586D+25,1
  8.000000000000D+03,  1.314354074102D-01,  2.442399443106D+09,  1.346463776177D+01,  4.522351675911D+00,  5.094409244993D-01,  2.385986674052D+01,  5.733201814241D+16,  6.131804628046D+08,  1.297472834458D+16,  3.430664277238D-01,  3.430664278361D-01,  5.689552303671D+25,1
  8.000000000000D+03,  1.258149099719D-01,  2.388648537181D+09,  1.347326496640D+01,  4.525313196464D+00,  5.137816886555D-01,  2.383455739095D+01,  6.700001038770D+16,  6.131804612042D+08,  1.483296429803D+16,  3.434908901866D-01,  3.434908902965D-01,  6.771535602109D+25,1
  8.000000000000D+03,  1.203343104318D-01,  2.334356238881D+09,  1.348190303759D+01,  4.528282177130D+00,  5.181311911516D-01,  2.380818591607D+01,  7.835339778683D+16,  6.131804594851D+08,  1.694120223794D+16,  3.439302810827D-01,  3.439302811901D-01,  8.061989034405D+25,1
  8.000000000000D+03,  1.149966103419D-01,  2.279501402349D+09,  1.349056035453D+01,  4.531261646965D+00,  5.224935461469D-01,  2.378067077093D+01,  9.170996785035D+16,  6.131804576387D+08,  1.932999139312D+16,  3.443861924377D-01,  3.443861925426D-01,  9.602762760774D+25,1
  8.000000000000D+03,  1.098048661904D-01,  2.224062238594D+09,  1.349924620850D+01,  4.534254976038D+00,  5.268733334767D-01,  2.375192043000D+01,  1.074557841771D+17,  6.131804556542D+08,  2.203284433996D+16,  3.448603812434D-01,  3.448603813457D-01,  1.144476318910D+26,1
  8.000000000000D+03,  1.047623488296D-01,  2.168018182464D+09,  1.350797067307D+01,  4.537266639542D+00,  5.312756024931D-01,  2.372183340184D+01,  1.260669719538D+17,  6.131804521321D+08,  2.508702902650D+16,  3.455565507338D-01,  3.455565508337D-01,  1.365010984915D+26,1
  8.000000000000D+03,  9.987242810576D-02,  2.111349057011D+09,  1.351674493829D+01,  4.540301837364D+00,  5.357059883118D-01,  2.369029385432D+01,  1.481330457988D+17,  6.131804915923D+08,  2.853339234659D+16,  3.461696177216D-01,  3.461696178189D-01,  1.629501888203D+26,1
  8.000000000000D+03,  9.513770916774D-02,  2.054024715580D+09,  1.352558313439D+01,  4.543362399750D+00,  5.401715619971D-01,  2.365715081435D+01,  1.743540176435D+17,  6.131804905315D+08,  3.241001561764D+16,  3.464128950650D-01,  3.464128951595D-01,  1.947375445657D+26,1
  8.000000000000D+03,  9.056135476237D-02,  1.996020101484D+09,  1.353450027812D+01,  4.546452843896D+00,  5.446801774611D-01,  2.362226108406D+01,  2.056131352343D+17,  6.131804907651D+08,  3.675983490547D+16,  3.467332284788D-01,  3.467332285705D-01,  2.330244213825D+26,1
  8.000000000000D+03,  8.614678973309D-02,  1.937312973481D+09,  1.354351300065D+01,  4.549579306017D+00,  5.492405482147D-01,  2.358544720359D+01,  2.430273649146D+17,  6.131804909619D+08,  4.162695860461D+16,  3.470549417920D-01,  3.470549418809D-01,  2.792526728032D+26,1
  8.000000000000D+03,  8.189745263163D-02,  1.877881443764D+09,  1.355264034189D+01,  4.552748475652D+00,  5.538623878117D-01,  2.354650114099D+01,  2.880089915777D+17,  6.131804911205D+08,  4.705424986921D+16,  3.473790543964D-01,  3.473790544824D-01,  3.352261597132D+26,1
  8.000000000000D+03,  7.781685298544D-02,  1.817705441416D+09,  1.356190404093D+01,  4.555968020555D+00,  5.585568061354D-01,  2.350518011216D+01,  3.423645515048D+17,  6.131804828343D+08,  5.308145515313D+16,  3.477207776884D-01,  3.477207777715D-01,  4.032154012059D+26,1
  8.000000000000D+03,  7.390859476590D-02,  1.756768206351D+09,  1.357132893551D+01,  4.559246932159D+00,  5.633364908271D-01,  2.346119470622D+01,  4.084332045204D+17,  6.131804836187D+08,  5.974170746478D+16,  3.480757995875D-01,  3.480757996675D-01,  4.860985446796D+26,1
  8.000000000000D+03,  7.017629068357D-02,  1.695056528366D+09,  1.358094369188D+01,  4.562595315342D+00,  5.682161389000D-01,  2.341419680952D+01,  4.892703400332D+17,  6.131804844984D+08,  6.705533575715D+16,  3.484318011961D-01,  3.484318012730D-01,  5.875544235576D+26,1
  8.000000000000D+03,  6.662358496301D-02,  1.632563086845D+09,  1.359078137668D+01,  4.566024844568D+00,  5.732127222478D-01,  2.336376202569D+01,  5.889218010565D+17,  6.131804854940D+08,  7.502211072231D+16,  3.487892514760D-01,  3.487892515497D-01,  7.123246172120D+26,1
  8.000000000000D+03,  6.325412272267D-02,  1.569288748724D+09,  1.360088022785D+01,  4.569549039956D+00,  5.783458909585D-01,  2.330936436873D+01,  7.128182775251D+17,  6.131804866327D+08,  8.360919614944D+16,  3.491486271168D-01,  3.491486271872D-01,  8.665784796271D+26,1
  8.000000000000D+03,  6.007150378613D-02,  1.505245531621D+09,  1.361128454463D+01,  4.573183586429D+00,  5.836384369830D-01,  2.325033895976D+01,  8.683574107073D+17,  6.131804879499D+08,  9.273310270049D+16,  3.495103942098D-01,  3.495103942766D-01,  1.058426543785D+27,1
  8.000000000000D+03,  5.707921522111D-02,  1.440460373015D+09,  1.362204569740D+01,  4.576946696426D+00,  5.891168214412D-01,  2.318582498301D+01,  1.065777766697D+18,  6.131804894923D+08,  1.022323110505D+17,  3.498749779438D-01,  3.498749780068D-01,  1.298652592879D+27,1
  8.000000000000D+03,  5.428053547378D-02,  1.374979841140D+09,  1.363322324388D+01,  4.580859511593D+00,  5.948117592406D-01,  2.311467457796D+01,  1.319494952704D+18,  6.131804913229D+08,  1.118250256719D+17,  3.502427144694D-01,  3.502427145286D-01,  1.601772879143D+27,1
  8.000000000000D+03,  5.167840166625D-02,  1.308875886197D+09,  1.364488611400D+01,  4.584946530183D+00,  6.007588422707D-01,  2.303529952401D+01,  1.650183567227D+18,  6.131804935271D+08,  1.210426221474D+17,  3.506137766078D-01,  3.506137766627D-01,  1.987592638760D+27,1
  8.000000000000D+03,  4.927523094961D-02,  1.242252638264D+09,  1.365711378704D+01,  4.589236032988D+00,  6.069991626067D-01,  2.294539614611D+01,  2.088087065300D+18,  6.131804962219D+08,  1.291223307978D+17,  3.509880618652D-01,  3.509880619155D-01,  2.483531350406D+27,1
  8.000000000000D+03,  4.707268760877D-02,  1.175254079687D+09,  1.366999732749D+01,  4.593760459918D+00,  6.135798676415D-01,  2.284140986568D+01,  2.678391689831D+18,  6.131804995691D+08,  1.348298552894D+17,  3.513650273362D-01,  3.513650273814D-01,  3.128157587050D+27,1
  8.000000000000D+03,  4.507135391453D-02,  1.108070813677D+09,  1.368364034300D+01,  4.598556256354D+00,  6.205551167987D-01,  2.271736071201D+01,  3.490073401990D+18,  6.131805857647D+08,  1.361524960135D+17,  3.515726834382D-01,  3.515726834777D-01,  3.976670768067D+27,1
  8.000000000000D+03,  4.327023635683D-02,  1.040941373946D+09,  1.369816054883D+01,  4.603661982193D+00,  6.279882699827D-01,  2.256191434671D+01,  4.630471923399D+18,  6.131805850830D+08,  1.297712761925D+17,  3.516862053273D-01,  3.516862053604D-01,  5.109586246479D+27,1
  8.000000000000D+03,  4.166666666667D-02,  9.741659329260D+08,  1.371368751834D+01,  4.609120504129D+00,  6.359484425627D-01,  2.234890138961D+01,  6.271365747380D+18,  6.131806045705D+08,  1.101528869467D+17,  3.513541805479D-01,  3.513541805733D-01,  6.646472628994D+27,1
  1.000000000000D+04,  1.000002421143D+00,  8.075896453410D+09, -7.058725973584D-07,  3.379860570431D+00, -1.090817279384D+01,  2.252504480704D+01,  2.317785872909-310,  0.000000000000D+00,  2.317785872909-310,  2.317785872909-310,  2.317785872909-310,  1.000000000000D-06,0
  1.000000000000D+04,  1.000002421143D+00,  8.065950728791D+09,  1.393919263607D-01,  3.379858400587D+00, -1.076877869764D+01,  2.252504480704D+01,  1.614022097985D-03,  0.000000000000D+00, -1.556649952691D-05,  7.303811753897D-02, -1.556649952691D-05,  1.232846739442D-06,0
  1.000000000000D+04,  1.000002421143D+00,  8.057939984847D+09,  2.518334429973D-01,  3.379855725528D+00, -1.065633450594D+01,  2.252504480704D+01,  1.848685366106D-03,  0.000000000000D+00, -2.379066772042D-05,  7.307563287367D-02, -2.379066772042D-05,  1.519911082953D-06,0
  1.000000000000D+04,  1.000002421143D+00,  8.051002342168D+09,  3.492808751590D-01,  3.379852427631D+00, -1.055888377588D+01,  2.252504480704D+01,  2.066738623492D-03,  0.000000000000D+00, -3.384282886408D-05,  7.310693597193D-02, -3.384282886408D-05,  1.873817422860D-06,0
  1.000000000000D+04,  1.000002421143D+00,  8.044733367271D+09,  4.373705751336D-01,  3.379848361892D+00, -1.047079001017D+01,  2.252504480704D+01,  2.277392026920D-03,  0.000000000000D+00, -4.615453812396D-05,  7.313458354516D-02, -4.615453812396D-05,  2.310129700083D-06,0
  1.000000000000D+04,  1.000002421143D+00,  8.038910848610D+09,  5.192068611970D-01,  3.379843349552D+00, -1.038894871177D+01,  2.252504480704D+01,  2.485793204160D-03,  0.000000000000D+00, -6.124837520355D-05,  7.315983394159D-02, -6.124837520355D-05,  2.848035868436D-06,0
  1.000000000000D+04,  1.000002421143D+00,  8.033399862521D+09,  5.966774081412D-01,  3.379837170249D+00, -1.031147198552D+01,  2.252504480704D+01,  2.695235071820D-03,  0.000000000000D+00, -7.976326231101D-05,  7.318339011911D-02, -7.976326231101D-05,  3.511191734215D-06,0
  1.000000000000D+04,  1.000002421142D+00,  8.028112655845D+09,  6.710111773158D-01,  3.379829552332D+00, -1.023713059843D+01,  2.252504480704D+01,  2.908035548349D-03,  0.000000000000D+00, -1.024825875988D-04,  7.320567190847D-02, -1.024825875988D-04,  4.328761281083D-06,0
  1.000000000000D+04,  1.000002421142D+00,  8.022989249253D+09,  7.430488086558D-01,  3.379820160938D+00, -1.016508357569D+01,  2.252504480704D+01,  3.125950247791D-03,  0.000000000000D+00, -1.303678895139D-04,  7.322693542274D-02, -1.303678895139D-04,  5.336699231206D-06,0
  1.000000000000D+04,  1.000002421142D+00,  8.017987103356D+09,  8.133869106958D-01,  3.379808583290D+00, -1.009473389601D+01,  2.252504480704D+01,  3.350389272226D-03,  0.000000000000D+00, -1.645999424811D-04,  7.324733156551D-02, -1.645999424811D-04,  6.579332246576D-06,0
  1.000000000000D+04,  1.000002421142D+00,  8.013075192107D+09,  8.824609141065D-01,  3.379794310588D+00, -1.002564561989D+01,  2.252504480704D+01,  3.582541465784D-03,  0.000000000000D+00, -2.066291437240D-04,  7.326693654837D-02, -2.066291437240D-04,  8.111308307897D-06,0
  1.000000000000D+04,  1.000002421142D+00,  8.008230400905D+09,  9.505954774015D-01,  3.379776715693D+00, -9.957493461703D+00,  2.252504480704D+01,  3.823451151151D-03,  0.000000000000D+00, -2.582374339383D-04,  7.328576798645D-02, -2.582374339383D-04,  1.000000000000D-05,0
  1.000000000000D+04,  1.000002421142D+00,  8.003435232958D+09,  1.018036615848D+00,  3.379755025647D+00, -9.890030633210D+00,  2.252504480704D+01,  4.074069053019D-03,  0.000000000000D+00, -3.216144713071D-04,  7.330379273757D-02, -3.216144713071D-04,  1.232846739442D-05,0
  1.000000000000D+04,  1.000002421141D+00,  7.998676292152D+09,  1.084972975932D+00,  3.379728287824D+00, -9.823067535303D+00,  2.252504480704D+01,  4.335288793541D-03,  0.000000000000D+00, -3.994514085953D-04,  7.332092946290D-02, -3.994514085953D-04,  1.519911082953D-05,0
  1.000000000000D+04,  1.000002421141D+00,  7.993943248081D+09,  1.151550368542D+00,  3.379695328258D+00, -9.756457183127D+00,  2.252504480704D+01,  4.607975417623D-03,  0.000000000000D+00, -4.950564175893D-04,  7.333704737304D-02, -4.950564175893D-04,  1.873817422860D-05,0
  1.000000000000D+04,  1.000002421141D+00,  7.989228112442D+09,  1.217881950016D+00,  3.379654700357D+00, -9.690084973753D+00,  2.252504480704D+01,  4.892989925579D-03,  0.000000000000D+00, -6.124971022630D-04,  7.335196183671D-02, -6.124971022630D-04,  2.310129700083D-05,0
  1.000000000000D+04,  1.000002421140D+00,  7.984524723662D+09,  1.284055495118D+00,  3.379604621793D+00, -9.623861350087D+00,  2.252504480704D+01,  5.191212509376D-03,  0.000000000000D+00, -7.567761919005D-04,  7.336542707792D-02, -7.567761919005D-04,  2.848035868436D-05,0
  1.000000000000D+04,  1.000002421140D+00,  7.979828375383D+09,  1.350138665057D+00,  3.379542896909D+00, -9.557716455264D+00,  2.252504480704D+01,  5.503566539461D-03,  0.000000000000D+00, -9.340484736921D-04,  7.337712589967D-02, -9.340484736921D-04,  3.511191734215D-05,0
  1.000000000000D+04,  1.000002421139D+00,  7.975135547427D+09,  1.416182851995D+00,  3.379466821344D+00, -9.491596192760D+00,  2.252504480704D+01,  5.831045059680D-03,  0.000000000000D+00, -1.151888896396D-03,  7.338665616347D-02, -1.151888896396D-03,  4.328761281083D-05,0
  1.000000000000D+04,  1.000002421139D+00,  7.970443712044D+09,  1.482225983945D+00,  3.379373064912D+00, -9.425459304378D+00,  2.252504480704D+01,  6.174741482907D-03,  0.000000000000D+00, -1.419624257412D-03,  7.339351358391D-02, -1.419624257412D-03,  5.336699231206D-05,0
  1.000000000000D+04,  1.000002421138D+00,  7.965751197202D+09,  1.548294548921D+00,  3.379257527904D+00, -9.359275202395D+00,  2.252504480704D+01,  6.535886271138D-03,  0.000000000000D+00, -1.748744010157D-03,  7.339707024524D-02, -1.748744010157D-03,  6.579332246576D-05,0
  1.000000000000D+04,  1.000002421137D+00,  7.961057094481D+09,  1.614405016196D+00,  3.379115164986D+00, -9.293022372201D+00,  2.252504480704D+01,  6.915891596923D-03,  0.000000000000D+00, -2.153409657013D-03,  7.339654810408D-02, -2.153409657013D-03,  8.111308307897D-05,0
  1.000000000000D+04,  1.000002421136D+00,  7.956361203044D+09,  1.680564779009D+00,  3.378939769691D+00, -9.226687214093D+00,  2.252504480704D+01,  7.316406300864D-03,  0.000000000000D+00, -2.651087120536D-03,  7.339098660927D-02, -2.651087120536D-03,  1.000000000000D-04,0
  1.000000000000D+04,  1.000002421135D+00,  7.951664003680D+09,  1.746772707563D+00,  3.378723711198D+00, -9.160263227046D+00,  2.252504480704D+01,  7.739383871634D-03,  0.000000000000D+00, -3.263332619685D-03,  7.337920345562D-02, -3.263332619685D-03,  1.232846739442D-04,0
  1.000000000000D+04,  1.000002421133D+00,  7.946966658628D+09,  1.813019378115D+00,  3.378457613551D+00, -9.093750458847D+00,  2.252504480704D+01,  8.187166666303D-03,  0.000000000000D+00, -4.016770121938D-03,  7.335974741461D-02, -4.016770121938D-03,  1.519911082953D-04,0
  1.000000000000D+04,  1.000002421132D+00,  7.942271033852D+09,  1.879287030332D+00,  3.378129965900D+00, -9.027155158980D+00,  2.252504480704D+01,  8.662590128799D-03,  0.000000000000D+00, -4.944307509489D-03,  7.333084218942D-02, -4.944307509489D-03,  1.873817422860D-04,0
  1.000000000000D+04,  1.000002421130D+00,  7.937579740869D+09,  1.945549299657D+00,  3.377726650721D+00, -8.960489574476D+00,  2.252504480704D+01,  9.169111284291D-03,  0.000000000000D+00, -6.086649059564D-03,  7.329032038904D-02, -6.086649059564D-03,  2.310129700083D-04,0
  1.000000000000D+04,  1.000002421128D+00,  7.932896194932D+09,  2.011770774145D+00,  3.377230375536D+00, -8.893771824802D+00,  2.252504480704D+01,  9.710966141128D-03,  0.000000000000D+00, -7.494172984738D-03,  7.323554711104D-02, -7.494172984738D-03,  2.848035868436D-04,0
  1.000000000000D+04,  1.000002421125D+00,  7.928224685468D+09,  2.077906437424D+00,  3.376619992790D+00, -8.827025778778D+00,  2.252504480704D+01,  1.029336052536D-02,  0.000000000000D+00, -9.229252647658D-03,  7.316333343261D-02, -9.229252647658D-03,  3.511191734215D-04,0
  1.000000000000D+04,  1.000002421123D+00,  7.923570452731D+09,  2.143901083688D+00,  3.375869692786D+00, -8.760280832510D+00,  2.252504480704D+01,  1.092269773200D-02,  0.000000000000D+00, -1.136910411864D-02,  7.306984160032D-02, -1.136910411864D-02,  4.328761281083D-04,0
  1.000000000000D+04,  1.000002421119D+00,  7.918939761497D+09,  2.209688830995D+00,  3.374948057016D+00, -8.693571449432D+00,  2.252504480704D+01,  1.160684311162D-02,  0.000000000000D+00, -1.400923131452D-02,  7.295048629381D-02, -1.400923131452D-02,  5.336699231206D-04,0
  1.000000000000D+04,  1.000002421115D+00,  7.914339957845D+09,  2.275192921432D+00,  3.373816965569D+00, -8.626936267548D+00,  2.252504480704D+01,  1.235541828924D-02,  0.000000000000D+00, -1.726749336799D-02,  7.279984066099D-02, -1.726749336799D-02,  6.579332246576D-04,0
  1.000000000000D+04,  1.000002421111D+00,  7.909779488113D+09,  2.340326088730D+00,  3.372430365215D+00, -8.560416499897D+00,  2.252504480704D+01,  1.318010242212D-02,  0.000000000000D+00, -2.128869838584D-02,  7.261156286920D-02, -2.128869838584D-02,  8.111308307897D-04,0
  1.000000000000D+04,  1.000002421106D+00,  7.905267849440D+09,  2.404991905399D+00,  3.370732928967D+00, -8.494053246980D+00,  2.252504480704D+01,  1.409488811366D-02,  0.000000000000D+00, -2.624935917270D-02,  7.237837018609D-02, -2.624935917270D-02,  1.000000000000D-03,0
  1.000000000000D+04,  1.000002421100D+00,  7.900815428468D+09,  2.469087703165D+00,  3.368658680497D+00, -8.427883200743D+00,  2.252504480704D+01,  1.511618383568D-02,  0.000000000000D+00, -3.236169207877D-02,  7.209210532976D-02, -3.236169207877D-02,  1.232846739442D-03,0
  1.000000000000D+04,  1.000002421093D+00,  7.896433168642D+09,  2.532509902568D+00,  3.366129729515D+00, -8.361932050358D+00,  2.252504480704D+01,  1.626255408237D-02,  0.000000000000D+00, -3.987485463571D-02,  7.174396724060D-02, -3.987485463571D-02,  1.519911082953D-03,0
  1.000000000000D+04,  1.000002421085D+00,  7.892131987893D+09,  2.595162894786D+00,  3.363055385230D+00, -8.296204713856D+00,  2.252504480704D+01,  1.755371453768D-02,  0.000000000000D+00, -4.906939278359D-02,  7.132501995526D-02, -4.906939278359D-02,  1.873817422860D-03,0
